DATE,LATITUDE,LONGITUDE,ELEVATION,WND_SPEED_MPS,WND_TYPE_CODE_N,WND_TYPE_CODE_V,CIG_AGL,VIS_DISTANCE_MTS,TMP_C,DEW_TMP_C,SLP_HECTOPASCALS,GD1_HEIGHT_MTS,GD1__1,GD1__2,GD1__3,GD1__4,GD1__5,MA1_ALTIMETER_HECTOPASCAL
2024-01-10 02:13:00,40.77898,-73.96925,42.7,36,0,1,213,3219,122,106,99999,213.0,0,0,0,1,0,9963.0
2024-01-10 02:37:00,40.77898,-73.96925,42.7,62,0,1,213,2414,122,106,99999,213.0,0,0,0,1,0,9942.0
2024-01-10 02:51:00,40.77898,-73.96925,42.7,46,0,1,213,3219,122,111,9929,213.0,0,0,0,1,0,9939.0
2024-01-10 03:05:00,40.77898,-73.96925,42.7,57,0,1,213,2414,122,111,99999,213.0,0,0,0,1,0,9932.0
2024-01-10 03:31:00,40.77898,-73.96925,42.7,51,0,1,213,4023,128,111,99999,213.0,0,0,0,1,0,9919.0
2024-01-10 03:49:00,40.77898,-73.96925,42.7,26,0,1,213,2414,130,120,99999,213.0,0,0,0,1,0,9912.0
2024-01-10 03:51:00,40.77898,-73.96925,42.7,9999,1,0,213,2012,133,117,9901,213.0,0,0,0,1,0,9909.0
2024-01-10 04:12:00,40.77898,-73.96925,42.7,41,0,1,213,805,133,117,99999,213.0,0,0,1,0,0,9919.0
2024-01-10 04:17:00,40.77898,-73.96925,42.7,26,0,1,549,1609,133,117,99999,213.0,0,1,0,0,0,9922.0
2024-01-10 04:22:00,40.77898,-73.96925,42.7,21,0,1,762,4828,133,117,99999,274.0,1,0,0,0,0,9915.0
2024-01-10 04:31:00,40.77898,-73.96925,42.7,36,0,1,1036,4828,133,117,99999,366.0,1,0,0,0,0,9912.0
2024-01-10 04:38:00,40.77898,-73.96925,42.7,26,0,1,671,4023,133,117,99999,366.0,0,1,0,0,0,9915.0
2024-01-10 04:46:00,40.77898,-73.96925,42.7,26,0,1,1250,4828,130,120,99999,427.0,0,1,0,0,0,9909.0
2024-01-10 04:47:00,40.77898,-73.96925,42.7,26,0,1,1250,4828,133,117,9900,427.0,0,1,0,0,0,9909.0
2024-01-10 04:55:00,40.77898,-73.96925,42.7,15,0,1,518,4023,139,122,99999,366.0,0,1,0,0,0,9905.0
2024-01-10 05:01:00,40.77898,-73.96925,42.7,26,1,0,366,4828,139,122,99999,366.0,0,0,1,0,0,9902.0
2024-01-10 05:09:00,40.77898,-73.96925,42.7,31,0,1,1219,4023,139,122,99999,366.0,1,0,0,0,0,9898.0
2024-01-10 05:29:00,40.77898,-73.96925,42.7,51,1,0,1433,4023,139,122,99999,213.0,0,1,0,0,0,9888.0
2024-01-10 05:38:00,40.77898,-73.96925,42.7,46,1,0,1433,6437,133,117,99999,213.0,0,1,0,0,0,9881.0
2024-01-10 05:51:00,40.77898,-73.96925,42.7,26,1,0,213,8047,133,117,9861,213.0,0,0,1,0,0,9871.0
2024-01-10 06:51:00,40.77898,-73.96925,42.7,31,0,1,152,14484,122,111,9849,152.0,0,0,0,1,0,9858.0
2024-01-10 07:11:00,40.77898,-73.96925,42.7,36,0,1,152,3219,128,117,99999,152.0,0,0,0,1,0,9854.0
2024-01-10 07:24:00,40.77898,-73.96925,42.7,36,0,1,152,8047,133,117,99999,152.0,0,0,0,1,0,9848.0
2024-01-10 07:51:00,40.77898,-73.96925,42.7,26,0,1,152,14484,128,117,9828,152.0,0,0,0,1,0,9837.0
2024-01-10 08:36:00,40.77898,-73.96925,42.7,26,0,1,366,14484,133,117,99999,366.0,0,0,1,0,0,9834.0
2024-01-10 08:51:00,40.77898,-73.96925,42.7,15,0,1,366,16093,133,117,9823,366.0,0,0,1,0,0,9831.0
2024-01-10 09:00:00,40.77898,-73.96925,42.7,26,0,1,549,16093,133,117,99999,366.0,0,1,0,0,0,9831.0
2024-01-10 09:27:00,40.77898,-73.96925,42.7,21,0,1,22000,16093,133,117,99999,396.0,1,0,0,0,0,9827.0
2024-01-10 09:42:00,40.77898,-73.96925,42.7,21,0,1,823,16093,139,111,99999,640.0,0,1,0,0,0,9831.0
2024-01-10 10:16:00,40.77898,-73.96925,42.7,51,0,1,1524,16093,128,72,99999,640.0,0,1,0,0,0,9837.0
2024-01-10 11:51:00,40.77898,-73.96925,42.7,51,1,0,1981,16093,106,28,9854,1981.0,0,0,1,0,0,9861.0
2024-01-10 12:51:00,40.77898,-73.96925,42.7,41,0,1,2438,16093,100,17,9866,2438.0,0,0,1,0,0,9875.0
2024-01-10 13:51:00,40.77898,-73.96925,42.7,46,0,1,3353,16093,94,11,9886,3353.0,0,0,1,0,0,9895.0
2024-01-10 15:51:00,40.77898,-73.96925,42.7,31,1,0,1829,16093,94,-11,9910,1463.0,1,0,0,0,0,9919.0
2024-01-10 17:51:00,40.77898,-73.96925,42.7,9999,1,0,1676,16093,100,-28,9921,1676.0,0,0,0,1,0,9929.0
2024-01-10 18:51:00,40.77898,-73.96925,42.7,51,0,1,1676,16093,89,-28,9936,1676.0,0,0,0,1,0,9946.0
2024-01-10 19:51:00,40.77898,-73.96925,42.7,67,0,1,1524,16093,89,-28,9950,1524.0,0,0,0,1,0,9959.0
2024-01-10 20:51:00,40.77898,-73.96925,42.7,67,1,0,1524,16093,89,-28,9965,1524.0,0,0,0,1,0,9973.0
2024-01-10 21:51:00,40.77898,-73.96925,42.7,26,0,1,1676,16093,89,-22,9980,1676.0,0,0,0,1,0,9990.0
2024-01-10 22:51:00,40.77898,-73.96925,42.7,31,0,1,1524,16093,89,-28,9994,1524.0,0,0,0,1,0,10003.0
2024-01-10 23:51:00,40.77898,-73.96925,42.7,57,1,0,1829,16093,83,-22,10010,1829.0,0,0,0,1,0,10020.0
2024-01-11 00:51:00,40.77898,-73.96925,42.7,46,1,0,1524,16093,83,-22,10022,1524.0,0,0,1,0,0,10030.0
2024-01-11 01:51:00,40.77898,-73.96925,42.7,31,1,0,1829,16093,78,-28,10030,1829.0,0,0,0,1,0,10037.0
2024-01-11 02:51:00,40.77898,-73.96925,42.7,26,0,1,1433,16093,72,-28,10037,1433.0,0,0,0,1,0,10044.0
2024-01-11 03:51:00,40.77898,-73.96925,42.7,51,0,1,1676,16093,72,-28,10043,1676.0,0,0,0,1,0,10051.0
2024-01-11 04:51:00,40.77898,-73.96925,42.7,0,0,0,1524,16093,67,-28,10049,1524.0,0,0,1,0,0,10058.0
2024-01-11 05:51:00,40.77898,-73.96925,42.7,15,0,1,1402,16093,67,-28,10056,1402.0,0,0,0,1,0,10064.0
2024-01-11 06:51:00,40.77898,-73.96925,42.7,21,1,0,1341,16093,67,-22,10066,1341.0,0,0,0,1,0,10075.0
2024-01-11 07:51:00,40.77898,-73.96925,42.7,31,0,1,1280,16093,61,-33,10074,1280.0,0,0,0,1,0,10081.0
2024-01-11 08:51:00,40.77898,-73.96925,42.7,41,1,0,1280,16093,61,-33,10078,1280.0,0,0,0,1,0,10085.0
2024-01-11 09:51:00,40.77898,-73.96925,42.7,46,1,0,1341,16093,61,-44,10080,1341.0,0,0,1,0,0,10088.0
2024-01-11 10:51:00,40.77898,-73.96925,42.7,15,0,1,1402,16093,56,-39,10087,1402.0,0,0,0,1,0,10095.0
2024-01-11 11:51:00,40.77898,-73.96925,42.7,21,0,1,1433,16093,50,-39,10094,1433.0,0,0,1,0,0,10102.0
2024-01-11 12:51:00,40.77898,-73.96925,42.7,15,0,1,22000,16093,50,-39,10100,1463.0,1,0,0,0,0,10108.0
2024-01-11 15:51:00,40.77898,-73.96925,42.7,26,0,1,22000,16093,61,-44,10111,1311.0,1,0,0,0,0,10119.0
2024-01-11 16:51:00,40.77898,-73.96925,42.7,21,0,1,1250,16093,56,-44,10108,1250.0,0,0,0,1,0,10115.0
2024-01-11 17:51:00,40.77898,-73.96925,42.7,21,0,1,1280,16093,67,-39,10100,1280.0,0,0,0,1,0,10108.0
2024-01-11 18:51:00,40.77898,-73.96925,42.7,36,0,1,22000,16093,72,-44,10095,1280.0,1,0,0,0,0,10102.0
2024-01-11 22:51:00,40.77898,-73.96925,42.7,36,0,1,22000,16093,78,-39,10114,2134.0,0,1,0,0,0,10122.0
2024-01-11 23:51:00,40.77898,-73.96925,42.7,31,1,0,2286,16093,78,-28,10123,2286.0,0,0,1,0,0,10132.0
2024-01-12 00:51:00,40.77898,-73.96925,42.7,9999,1,0,2286,16093,78,-22,10129,2286.0,0,0,0,1,0,10139.0
2024-01-12 01:51:00,40.77898,-73.96925,42.7,31,0,1,2438,16093,78,-22,10137,2438.0,0,0,0,1,0,10146.0
2024-01-12 02:51:00,40.77898,-73.96925,42.7,9999,1,0,1676,16093,78,-22,10145,1676.0,0,0,1,0,0,10152.0
2024-01-12 03:51:00,40.77898,-73.96925,42.7,51,0,1,2438,16093,72,-17,10151,2438.0,0,0,0,1,0,10159.0
2024-01-12 23:51:00,40.77898,-73.96925,42.7,41,0,1,22000,16093,72,17,10147,792.0,1,0,0,0,0,10156.0
2024-01-13 00:04:00,40.77898,-73.96925,42.7,31,0,1,792,16093,78,17,99999,792.0,0,0,1,0,0,10156.0
2024-01-13 00:49:00,40.77898,-73.96925,42.7,51,1,0,22000,16093,80,20,99999,640.0,0,1,0,0,0,10142.0
2024-01-13 00:51:00,40.77898,-73.96925,42.7,31,0,1,22000,16093,78,22,10133,640.0,0,1,0,0,0,10142.0
2024-01-13 01:51:00,40.77898,-73.96925,42.7,46,0,1,1433,16093,83,33,10110,1433.0,0,0,0,1,0,10119.0
2024-01-13 02:51:00,40.77898,-73.96925,42.7,51,1,0,1036,16093,83,28,10104,1036.0,0,0,0,1,0,10112.0
2024-01-13 03:51:00,40.77898,-73.96925,42.7,36,0,1,914,16093,83,44,10082,640.0,1,0,0,0,0,10091.0
2024-01-13 04:09:00,40.77898,-73.96925,42.7,51,1,0,671,4828,83,50,99999,518.0,0,1,0,0,0,10075.0
2024-01-13 04:35:00,40.77898,-73.96925,42.7,36,0,1,427,12875,83,61,99999,427.0,0,0,0,1,0,10064.0
2024-01-13 04:51:00,40.77898,-73.96925,42.7,31,0,1,366,9656,83,61,10053,366.0,0,0,0,1,0,10061.0
2024-01-13 05:51:00,40.77898,-73.96925,42.7,36,0,1,305,6437,94,72,10023,305.0,0,0,0,1,0,10030.0
2024-01-13 06:06:00,40.77898,-73.96925,42.7,51,0,1,274,3219,94,72,99999,274.0,0,0,0,1,0,10024.0
2024-01-13 06:34:00,40.77898,-73.96925,42.7,41,0,1,274,2816,100,83,99999,274.0,0,0,0,1,0,10014.0
2024-01-13 06:44:00,40.77898,-73.96925,42.7,26,0,1,244,3219,100,83,99999,244.0,0,0,0,1,0,10010.0
2024-01-13 06:51:00,40.77898,-73.96925,42.7,51,1,0,244,4023,100,83,10001,244.0,0,0,0,1,0,10010.0
2024-01-13 07:51:00,40.77898,-73.96925,42.7,51,1,0,213,2012,106,94,9974,213.0,0,0,0,1,0,9983.0
2024-01-13 08:19:00,40.77898,-73.96925,42.7,41,0,1,213,3219,111,94,99999,213.0,0,0,0,1,0,9970.0
2024-01-13 08:27:00,40.77898,-73.96925,42.7,51,1,0,213,2816,111,94,99999,213.0,0,0,0,1,0,9970.0
2024-01-13 08:34:00,40.77898,-73.96925,42.7,36,0,1,213,4828,111,100,99999,213.0,0,0,0,1,0,9966.0
2024-01-13 08:51:00,40.77898,-73.96925,42.7,31,0,1,244,4828,111,100,9950,244.0,0,0,0,1,0,9959.0
2024-01-13 10:08:00,40.77898,-73.96925,42.7,31,0,1,122,11265,122,111,99999,122.0,0,0,0,1,0,9926.0
2024-01-13 10:51:00,40.77898,-73.96925,42.7,36,1,0,122,12875,128,117,9907,122.0,0,0,0,1,0,9915.0
2024-01-13 11:51:00,40.77898,-73.96925,42.7,26,1,0,91,6437,128,117,9896,91.0,0,0,0,1,0,9905.0
2024-01-13 12:51:00,40.77898,-73.96925,42.7,31,0,1,183,8047,133,122,9886,183.0,0,0,1,0,0,9895.0
2024-01-13 12:58:00,40.77898,-73.96925,42.7,26,0,1,366,8047,139,122,99999,183.0,0,1,0,0,0,9895.0
2024-01-13 14:29:00,40.77898,-73.96925,42.7,31,0,1,762,16093,150,122,99999,335.0,1,0,0,0,0,9892.0
2024-01-13 14:36:00,40.77898,-73.96925,42.7,21,0,1,22000,16093,150,117,99999,457.0,1,0,0,0,0,9895.0
2024-01-13 14:51:00,40.77898,-73.96925,42.7,21,0,1,22000,16093,156,111,9886,701.0,0,1,0,0,0,9895.0
2024-01-13 15:51:00,40.77898,-73.96925,42.7,57,0,1,22000,16093,150,72,9886,1036.0,1,0,0,0,0,9895.0
2024-01-13 16:51:00,40.77898,-73.96925,42.7,41,1,0,1981,16093,139,56,9883,1036.0,0,1,0,0,0,9892.0
2024-01-13 17:51:00,40.77898,-73.96925,42.7,9999,1,0,1158,16093,94,28,9895,701.0,1,0,0,0,0,9905.0
2024-01-13 18:51:00,40.77898,-73.96925,42.7,36,0,1,975,16093,94,22,9905,975.0,0,0,1,0,0,9915.0
2024-01-13 19:51:00,40.77898,-73.96925,42.7,51,0,1,22000,16093,89,-28,9920,1981.0,1,0,0,0,0,9929.0
2024-01-13 20:51:00,40.77898,-73.96925,42.7,46,0,1,22000,16093,83,-50,9940,1829.0,0,1,0,0,0,9949.0
2024-01-13 21:51:00,40.77898,-73.96925,42.7,67,0,1,1981,16093,78,-61,9959,1981.0,0,0,1,0,0,9966.0
2024-01-13 22:51:00,40.77898,-73.96925,42.7,67,1,0,1829,16093,67,-72,9978,1829.0,0,0,0,1,0,9986.0
2024-01-13 23:51:00,40.77898,-73.96925,42.7,41,0,1,1829,16093,56,-72,9997,1829.0,0,0,0,1,0,10007.0
2024-01-14 00:51:00,40.77898,-73.96925,42.7,31,0,1,22000,16093,44,-72,10015,1829.0,0,1,0,0,0,10024.0
2024-01-14 01:51:00,40.77898,-73.96925,42.7,9999,1,0,1524,16093,39,-83,10032,1524.0,0,0,0,1,0,10041.0
2024-01-14 02:51:00,40.77898,-73.96925,42.7,41,0,1,1524,16093,28,-78,10042,1524.0,0,0,1,0,0,10051.0
2024-01-14 03:51:00,40.77898,-73.96925,42.7,41,0,1,1524,16093,28,-83,10057,1524.0,0,0,0,1,0,10064.0
2024-01-14 04:51:00,40.77898,-73.96925,42.7,57,0,1,22000,16093,22,-89,10068,1524.0,0,1,0,0,0,10078.0
2024-01-14 05:51:00,40.77898,-73.96925,42.7,36,0,1,22000,16093,17,-89,10079,1524.0,1,0,0,0,0,10088.0
2024-01-14 14:51:00,40.77898,-73.96925,42.7,26,0,1,1829,16093,28,-72,10107,1829.0,0,0,1,0,0,10115.0
2024-01-14 16:51:00,40.77898,-73.96925,42.7,57,0,1,2134,16093,61,-72,10076,2134.0,0,0,0,1,0,10085.0
2024-01-14 17:51:00,40.77898,-73.96925,42.7,57,0,1,1524,16093,56,-56,10076,1524.0,0,0,1,0,0,10085.0
2024-01-14 18:51:00,40.77898,-73.96925,42.7,36,0,1,1676,16093,33,-56,10085,853.0,1,0,0,0,0,10095.0
2024-01-14 19:51:00,40.77898,-73.96925,42.7,67,0,1,2591,16093,33,-72,10091,2591.0,0,0,1,0,0,10098.0
2024-01-14 20:51:00,40.77898,-73.96925,42.7,82,1,0,22000,16093,33,-172,10110,2134.0,0,1,0,0,0,10119.0
2024-01-15 07:51:00,40.77898,-73.96925,42.7,26,0,1,22000,16093,-39,-161,10223,3658.0,0,1,0,0,0,10230.0
2024-01-15 08:51:00,40.77898,-73.96925,42.7,26,1,0,3353,16093,-44,-161,10222,3353.0,0,0,0,1,0,10230.0
2024-01-15 09:51:00,40.77898,-73.96925,42.7,36,0,1,2896,16093,-44,-161,10226,2896.0,0,0,1,0,0,10234.0
2024-01-15 12:51:00,40.77898,-73.96925,42.7,31,1,0,3048,16093,-44,-150,10241,3048.0,0,0,1,0,0,10247.0
2024-01-15 13:51:00,40.77898,-73.96925,42.7,31,0,1,22000,16093,-44,-150,10243,2438.0,0,1,0,0,0,10251.0
2024-01-15 14:51:00,40.77898,-73.96925,42.7,41,0,1,2438,16093,-39,-150,10250,2438.0,0,0,1,0,0,10257.0
2024-01-15 15:51:00,40.77898,-73.96925,42.7,9999,1,0,2896,16093,-28,-156,10248,2896.0,0,0,0,1,0,10254.0
2024-01-15 16:51:00,40.77898,-73.96925,42.7,21,1,0,2743,16093,-22,-156,10241,2743.0,0,0,0,1,0,10247.0
2024-01-15 17:51:00,40.77898,-73.96925,42.7,41,0,1,2743,16093,-17,-156,10232,2743.0,0,0,0,1,0,10240.0
2024-01-15 18:51:00,40.77898,-73.96925,42.7,26,0,1,1981,16093,-22,-183,10230,1981.0,0,0,0,1,0,10237.0
2024-01-15 19:51:00,40.77898,-73.96925,42.7,0,0,0,1829,16093,-22,-178,10227,1829.0,0,0,0,1,0,10234.0
2024-01-15 20:51:00,40.77898,-73.96925,42.7,15,0,1,1524,16093,-17,-167,10228,1524.0,0,0,0,1,0,10237.0
2024-01-15 21:51:00,40.77898,-73.96925,42.7,21,1,0,2134,16093,-17,-167,10225,1829.0,1,0,0,0,0,10234.0
2024-01-15 22:51:00,40.77898,-73.96925,42.7,21,0,1,2286,16093,-17,-156,10227,2286.0,0,0,0,1,0,10234.0
2024-01-15 23:51:00,40.77898,-73.96925,42.7,26,1,0,22000,16093,-17,-128,10221,3353.0,0,1,0,0,0,10227.0
2024-01-16 00:51:00,40.77898,-73.96925,42.7,41,0,1,1981,16093,-17,-128,10226,1981.0,0,0,0,1,0,10234.0
2024-01-16 01:51:00,40.77898,-73.96925,42.7,0,0,0,1219,8047,-22,-94,10226,1219.0,0,0,0,1,0,10234.0
2024-01-16 02:12:00,40.77898,-73.96925,42.7,15,1,0,1036,4023,-28,-83,99999,1036.0,0,0,0,1,0,10234.0
2024-01-16 02:49:00,40.77898,-73.96925,42.7,0,0,0,945,2816,-30,-70,99999,488.0,1,0,0,0,0,10230.0
2024-01-16 02:51:00,40.77898,-73.96925,42.7,0,0,0,945,2816,-33,-72,10222,457.0,0,1,0,0,0,10230.0
2024-01-16 03:03:00,40.77898,-73.96925,42.7,21,1,0,884,2816,-33,-67,99999,457.0,0,1,0,0,0,10230.0
2024-01-16 03:16:00,40.77898,-73.96925,42.7,21,0,1,945,3219,-33,-72,99999,396.0,1,0,0,0,0,10230.0
2024-01-16 03:43:00,40.77898,-73.96925,42.7,0,0,0,427,3219,-33,-67,99999,427.0,0,0,1,0,0,10227.0
2024-01-16 03:49:00,40.77898,-73.96925,42.7,0,0,0,366,2816,-30,-70,99999,366.0,0,0,1,0,0,10227.0
2024-01-16 03:51:00,40.77898,-73.96925,42.7,0,0,0,366,2816,-33,-61,10218,366.0,0,0,1,0,0,10227.0
2024-01-16 04:13:00,40.77898,-73.96925,42.7,0,0,0,640,2012,-33,-67,99999,396.0,1,0,0,0,0,10227.0
2024-01-16 04:51:00,40.77898,-73.96925,42.7,15,1,0,640,2012,-39,-61,10209,305.0,0,1,0,0,0,10217.0
2024-01-16 05:18:00,40.77898,-73.96925,42.7,15,1,0,701,1609,-39,-67,99999,244.0,1,0,0,0,0,10213.0
2024-01-16 05:51:00,40.77898,-73.96925,42.7,21,1,0,579,2414,-39,-67,10200,244.0,0,1,0,0,0,10207.0
2024-01-16 06:35:00,40.77898,-73.96925,42.7,0,0,0,732,4023,-39,-61,99999,274.0,1,0,0,0,0,10203.0
2024-01-16 06:43:00,40.77898,-73.96925,42.7,0,0,0,853,6437,-33,-61,99999,274.0,0,1,0,0,0,10200.0
2024-01-16 06:49:00,40.77898,-73.96925,42.7,21,1,0,2438,11265,-30,-60,99999,274.0,0,1,0,0,0,10200.0
2024-01-16 06:51:00,40.77898,-73.96925,42.7,21,1,0,2286,11265,-33,-61,10193,274.0,0,1,0,0,0,10200.0
2024-01-16 07:17:00,40.77898,-73.96925,42.7,21,1,0,335,11265,-33,-56,99999,335.0,0,0,1,0,0,10200.0
2024-01-16 07:49:00,40.77898,-73.96925,42.7,21,1,0,823,4023,-30,-60,99999,366.0,0,1,0,0,0,10193.0
2024-01-16 07:50:00,40.77898,-73.96925,42.7,21,1,0,823,4023,-33,-61,10186,366.0,0,1,0,0,0,10193.0
2024-01-16 08:32:00,40.77898,-73.96925,42.7,31,1,0,366,4023,-28,-56,99999,366.0,0,0,1,0,0,10186.0
2024-01-16 08:46:00,40.77898,-73.96925,42.7,21,1,0,975,4023,-30,-60,99999,366.0,0,1,0,0,0,10179.0
2024-01-16 08:51:00,40.77898,-73.96925,42.7,26,0,1,975,4023,-33,-56,10173,366.0,0,1,0,0,0,10179.0
2024-01-16 09:09:00,40.77898,-73.96925,42.7,26,1,0,914,6437,-28,-56,99999,366.0,0,1,0,0,0,10179.0
2024-01-16 09:27:00,40.77898,-73.96925,42.7,15,0,1,914,2816,-28,-56,99999,366.0,0,1,0,0,0,10179.0
2024-01-16 09:30:00,40.77898,-73.96925,42.7,15,1,0,305,2414,-33,-56,99999,305.0,0,0,1,0,0,10176.0
2024-01-16 09:43:00,40.77898,-73.96925,42.7,21,0,1,305,805,-28,-56,99999,305.0,0,0,1,0,0,10173.0
2024-01-16 09:49:00,40.77898,-73.96925,42.7,21,0,1,305,1609,-30,-50,99999,305.0,0,0,1,0,0,10173.0
2024-01-16 10:01:00,40.77898,-73.96925,42.7,21,1,0,335,4023,-28,-56,99999,335.0,0,0,1,0,0,10173.0
2024-01-16 10:21:00,40.77898,-73.96925,42.7,36,1,0,335,2414,-28,-50,99999,335.0,0,0,1,0,0,10169.0
2024-01-16 10:49:00,40.77898,-73.96925,42.7,46,1,0,305,4023,-30,-50,99999,305.0,0,0,0,1,0,10166.0
2024-01-16 10:51:00,40.77898,-73.96925,42.7,36,1,0,274,4023,-28,-50,10158,274.0,0,0,0,1,0,10166.0
2024-01-16 10:58:00,40.77898,-73.96925,42.7,26,0,1,274,4828,-28,-50,99999,274.0,0,0,0,1,0,10166.0
2024-01-16 11:11:00,40.77898,-73.96925,42.7,26,1,0,274,4023,-28,-50,99999,274.0,0,0,0,1,0,10163.0
2024-01-16 11:31:00,40.77898,-73.96925,42.7,26,1,0,274,2414,-22,-50,99999,274.0,0,0,0,1,0,10156.0
2024-01-16 11:43:00,40.77898,-73.96925,42.7,31,0,1,274,4023,-22,-44,99999,274.0,0,0,0,1,0,10152.0
2024-01-16 11:49:00,40.77898,-73.96925,42.7,21,1,0,274,4828,-20,-40,99999,274.0,0,0,1,0,0,10152.0
2024-01-16 11:51:00,40.77898,-73.96925,42.7,21,0,1,274,4828,-22,-44,10147,274.0,0,0,0,1,0,10156.0
2024-01-16 12:15:00,40.77898,-73.96925,42.7,15,1,0,244,2816,-22,-44,99999,244.0,0,0,0,1,0,10152.0
2024-01-16 12:42:00,40.77898,-73.96925,42.7,82,1,0,244,4828,-22,-44,99999,244.0,0,0,0,1,0,10142.0
2024-01-16 12:51:00,40.77898,-73.96925,42.7,77,1,0,274,4023,-22,-44,10134,274.0,0,0,0,1,0,10142.0
2024-01-16 13:05:00,40.77898,-73.96925,42.7,88,1,0,305,4828,-22,-44,99999,305.0,0,0,0,1,0,10139.0
2024-01-16 13:31:00,40.77898,-73.96925,42.7,9999,1,0,274,6437,-22,-44,99999,274.0,0,0,0,1,0,10135.0
2024-01-16 13:37:00,40.77898,-73.96925,42.7,9999,1,0,274,2816,-22,-44,99999,274.0,0,0,0,1,0,10132.0
2024-01-16 13:51:00,40.77898,-73.96925,42.7,9999,1,0,274,4828,-22,-44,10123,274.0,0,0,0,1,0,10132.0
2024-01-16 14:13:00,40.77898,-73.96925,42.7,62,1,0,274,4023,-22,-44,99999,274.0,0,0,0,1,0,10129.0
2024-01-16 14:23:00,40.77898,-73.96925,42.7,51,1,0,274,4828,-17,-44,99999,274.0,0,0,0,1,0,10129.0
2024-01-16 14:51:00,40.77898,-73.96925,42.7,46,0,1,274,6437,-17,-39,10112,274.0,0,0,0,1,0,10119.0
2024-01-16 15:01:00,40.77898,-73.96925,42.7,31,0,1,305,6437,-11,-33,99999,305.0,0,0,1,0,0,10115.0
2024-01-16 15:11:00,40.77898,-73.96925,42.7,82,1,0,22000,6437,-11,-33,99999,305.0,0,1,0,0,0,10112.0
2024-01-16 16:03:00,40.77898,-73.96925,42.7,36,1,0,22000,2816,-6,-28,99999,244.0,1,0,0,0,0,10095.0
2024-01-16 16:06:00,40.77898,-73.96925,42.7,46,1,0,22000,3219,-6,-28,99999,244.0,1,0,0,0,0,10095.0
2024-01-16 16:35:00,40.77898,-73.96925,42.7,51,1,0,213,4828,-6,-22,99999,213.0,0,0,0,1,0,10081.0
2024-01-16 16:51:00,40.77898,-73.96925,42.7,46,1,0,213,4828,-6,-22,10066,213.0,0,0,0,1,0,10075.0
2024-01-16 17:20:00,40.77898,-73.96925,42.7,41,0,1,213,6437,-6,-22,99999,213.0,0,0,0,1,0,10061.0
2024-01-16 17:29:00,40.77898,-73.96925,42.7,31,0,1,213,4828,-6,-22,99999,213.0,0,0,0,1,0,10058.0
2024-01-16 17:51:00,40.77898,-73.96925,42.7,67,1,0,213,4828,-6,-22,10045,213.0,0,0,0,1,0,10054.0
2024-01-16 18:19:00,40.77898,-73.96925,42.7,36,0,1,244,9656,-6,-22,99999,244.0,0,0,0,1,0,10051.0
2024-01-16 18:40:00,40.77898,-73.96925,42.7,41,0,1,183,4023,-6,-28,99999,183.0,0,0,0,1,0,10058.0
2024-01-16 19:11:00,40.77898,-73.96925,42.7,46,0,1,183,4828,-11,-28,99999,183.0,0,0,0,1,0,10058.0
2024-01-16 19:35:00,40.77898,-73.96925,42.7,36,0,1,213,8047,-11,-28,99999,213.0,0,0,0,1,0,10061.0
2024-01-16 19:51:00,40.77898,-73.96925,42.7,41,0,1,213,6437,-17,-33,10057,213.0,0,0,0,1,0,10064.0
2024-01-16 20:11:00,40.77898,-73.96925,42.7,57,0,1,305,4023,-22,-44,99999,305.0,0,0,1,0,0,10068.0
2024-01-16 20:25:00,40.77898,-73.96925,42.7,36,0,1,762,4828,-22,-44,99999,305.0,0,1,0,0,0,10068.0
2024-01-16 20:38:00,40.77898,-73.96925,42.7,36,0,1,792,4023,-22,-44,99999,305.0,0,1,0,0,0,10068.0
2024-01-16 20:47:00,40.77898,-73.96925,42.7,41,0,1,335,2816,-20,-40,99999,335.0,0,0,1,0,0,10068.0
2024-01-16 20:51:00,40.77898,-73.96925,42.7,51,0,1,335,2414,-22,-44,10062,335.0,0,0,1,0,0,10071.0
2024-01-16 21:10:00,40.77898,-73.96925,42.7,57,1,0,488,2816,-22,-39,99999,335.0,0,1,0,0,0,10068.0
2024-01-16 21:36:00,40.77898,-73.96925,42.7,46,0,1,366,3219,-17,-39,99999,366.0,0,0,1,0,0,10071.0
2024-01-16 21:46:00,40.77898,-73.96925,42.7,57,0,1,366,9656,-20,-40,99999,366.0,0,0,1,0,0,10071.0
2024-01-16 21:51:00,40.77898,-73.96925,42.7,51,1,0,366,14484,-22,-44,10063,366.0,0,0,1,0,0,10071.0
2024-01-16 22:17:00,40.77898,-73.96925,42.7,67,1,0,1463,16093,-22,-50,99999,518.0,0,1,0,0,0,10071.0
2024-01-16 22:51:00,40.77898,-73.96925,42.7,46,0,1,1463,16093,-17,-61,10072,1463.0,0,0,1,0,0,10081.0
2024-01-16 23:26:00,40.77898,-73.96925,42.7,67,0,1,884,16093,-22,-67,99999,884.0,0,0,1,0,0,10081.0
2024-01-16 23:51:00,40.77898,-73.96925,42.7,57,0,1,884,16093,-22,-78,10077,884.0,0,0,1,0,0,10085.0
2024-01-17 00:01:00,40.77898,-73.96925,42.7,51,0,1,22000,16093,-22,-83,99999,884.0,0,1,0,0,0,10085.0
2024-01-18 13:51:00,40.77898,-73.96925,42.7,41,0,1,3048,16093,-39,-156,10224,3048.0,0,0,0,1,0,10230.0
